"Year","Route","Latitude","Longitude","Richness","Abundance"
2011,904,30.9635097,-85.1179618,74,1971
2011,905,28.5817572,-82.1873953,43,408
2011,906,28.3029119,-81.9184945,41,382
2011,907,25.4058076,-80.6136693,27,537
2011,908,28.7995277,-82.380934,37,693
2011,909,29.09706,-82.5826,38,615
2011,910,26.8177916,-81.9247336,43,688
2011,911,26.8544437,-80.2678139,26,189
2011,915,28.7856862,-80.8008275,44,327
2011,916,26.9950167,-81.9587398,49,702
2011,917,30.2200916,-82.4080153,34,304
2011,918,28.5692767,-80.9969329,56,912
2011,919,26.9941297,-80.5737674,34,366
2011,920,30.4264141,-86.7556245,48,609
2011,921,29.6796829,-85.215292,76,1592
2011,922,28.6793707,-82.5663679,38,473
2012,10,30.2734632,-83.8569684,49,344
2012,11,29.6686989,-83.3782062,49,540
2012,14,29.1916199,-82.394802,51,590
2012,15,29.9877641,-84.9762879,54,479
2012,18,29.8899427,-81.3438119,28,162
2012,19,30.7202649,-81.9062085,38,230
2012,20,28.3266818,-82.3022052,42,426
2012,21,29.8970697,-81.8343049,41,452
2012,22,28.1788407,-81.8605659,44,1101
2012,24,27.3232866,-81.4189503,30,410
2012,25,28.7481187,-80.8712309,46,499
2012,27,27.6610372,-82.1462286,46,640
2012,28,25.7510497,-80.9676799,32,377
2012,30,27.9626301,-80.9673345,42,384
2012,31,26.9657323,-80.3854635,41,712
2012,53,30.7184797,-86.1160696,31,607
2012,54,30.5335474,-85.2426415,55,913
2012,56,30.2929508,-83.6676053,53,515
2012,60,30.5196049,-81.9519897,59,1000
2012,61,30.5193097,-83.2158819,55,1015
2012,62,29.9468226,-84.340943,59,531
2012,63,29.5359317,-81.8774959,27,264
2012,64,29.4080424,-81.1983453,39,486
2012,66,28.6471072,-82.1719367,41,446
2012,67,28.1011187,-80.8980039,52,1156
2012,68,28.6901383,-81.5469756,49,657
2012,69,28.3225489,-81.3372759,47,575
2012,73,27.7611546,-81.4536353,44,375
2012,74,27.2364427,-80.5471555,42,906
2012,79,25.4912637,-80.5425082,34,379
2012,81,26.5587549,-81.126711,38,659
2012,84,29.6862263,-83.0674784,54,550
2012,85,28.2764097,-82.6352619,54,461
2012,86,26.9459847,-81.7610009,41,403
2012,87,25.9322682,-81.6570333,45,424
2012,113,29.4553574,-82.119094,47,604
2012,116,28.0402277,-82.5089729,36,524
2012,117,27.4438745,-82.118665,51,699
2012,123,28.5723877,-81.981682,47,368
2012,129,27.9007144,-81.7191254,53,519
2012,132,26.9297114,-82.0333415,45,462
2012,135,25.1388716,-80.9335333,32,357
2012,151,30.965694,-86.455486,45,719
2012,165,29.1871917,-82.2851269,49,757
2012,170,27.769929,-82.334936,44,527
2012,172,27.4972377,-81.6004029,33,449
2012,175,27.8610752,-80.4489977,30,561
2012,178,25.618989,-80.4147339,32,946
2012,180,25.3099469,-80.3928389,21,184
2012,207,30.8137132,-85.780054,57,974
2012,283,24.597703,-81.5829559,23,257
2012,902,30.3790152,-82.3594866,43,458
2012,905,28.5817572,-82.1873953,37,415
2012,907,25.4058076,-80.6136693,19,441
2012,908,28.7995277,-82.380934,43,762
2012,909,29.09706,-82.5826,42,695
2012,910,26.8177916,-81.9247336,40,737
2012,911,26.8544437,-80.2678139,31,320
2012,912,26.3353906,-80.5399018,40,677
2012,916,26.9950167,-81.9587398,54,834
2012,917,30.2200916,-82.4080153,36,323
2012,918,28.5692767,-80.9969329,63,855
2012,919,26.9941297,-80.5737674,35,332
2012,922,28.6793707,-82.5663679,37,531
2013,5,30.3372497,-85.2869789,56,762
2013,6,30.5950194,-84.0413094,41,393
2013,9,29.7818335,-85.3003555,43,425
2013,10,30.2734632,-83.8569684,45,395
2013,11,29.6686989,-83.3782062,45,351
2013,14,29.1916199,-82.394802,54,664
2013,15,29.9877641,-84.9762879,49,441
2013,18,29.8899427,-81.3438119,30,147
2013,19,30.7202649,-81.9062085,44,341
2013,20,28.3266818,-82.3022052,46,421
2013,21,29.8970697,-81.8343049,41,445
2013,22,28.1788407,-81.8605659,43,528
2013,24,27.3232866,-81.4189503,30,421
2013,25,28.7481187,-80.8712309,53,451
2013,27,27.6610372,-82.1462286,45,646
2013,28,25.7510497,-80.9676799,40,417
2013,30,27.9626301,-80.9673345,49,462
2013,31,26.9657323,-80.3854635,44,1036
2013,37,30.2531989,-82.1623546,46,819
2013,53,30.7184797,-86.1160696,31,494
2013,54,30.5335474,-85.2426415,51,924
2013,56,30.2929508,-83.6676053,51,608
2013,57,30.387698,-84.6639032,32,278
2013,60,30.5196049,-81.9519897,57,940
2013,61,30.5193097,-83.2158819,58,1086
2013,62,29.9468226,-84.340943,59,415
2013,63,29.5359317,-81.8774959,42,306
2013,64,29.4080424,-81.1983453,40,363
2013,66,28.6471072,-82.1719367,44,449
2013,67,28.1011187,-80.8980039,52,890
2013,68,28.6901383,-81.5469756,49,540
2013,69,28.3225489,-81.3372759,46,564
2013,73,27.7611546,-81.4536353,49,431
2013,74,27.2364427,-80.5471555,43,1079
2013,79,25.4912637,-80.5425082,41,477
2013,81,26.5587549,-81.126711,42,637
2013,82,26.8751997,-81.3585199,40,441
2013,84,29.6862263,-83.0674784,56,508
2013,85,28.2764097,-82.6352619,48,488
2013,86,26.9459847,-81.7610009,40,346
2013,87,25.9322682,-81.6570333,40,332
2013,113,29.4553574,-82.119094,55,507
2013,116,28.0402277,-82.5089729,42,411
2013,117,27.4438745,-82.118665,51,809
2013,123,28.5723877,-81.981682,50,390
2013,129,27.9007144,-81.7191254,49,533
2013,132,26.9297114,-82.0333415,42,360
2013,135,25.1388716,-80.9335333,33,366
2013,151,30.965694,-86.455486,52,697
2013,165,29.1871917,-82.2851269,44,714
2013,172,27.4972377,-81.6004029,30,430
2013,175,27.8610752,-80.4489977,39,347
2013,178,25.618989,-80.4147339,31,825
2013,180,25.3099469,-80.3928389,24,187
2013,207,30.8137132,-85.780054,68,1035
2013,283,24.597703,-81.5829559,27,224
2013,902,30.3790152,-82.3594866,32,384
2013,905,28.5817572,-82.1873953,44,402
2013,907,25.4058076,-80.6136693,22,491
2013,908,28.7995277,-82.380934,36,627
2013,909,29.09706,-82.5826,38,685
2013,910,26.8177916,-81.9247336,43,662
2013,911,26.8544437,-80.2678139,22,205
2013,912,26.3353906,-80.5399018,41,427
2013,916,26.9950167,-81.9587398,53,792
2013,917,30.2200916,-82.4080153,37,348
2013,918,28.5692767,-80.9969329,66,918
2013,919,26.9941297,-80.5737674,39,457
2013,922,28.6793707,-82.5663679,42,565
2014,4,30.5288404,-85.1334541,44,432
2014,5,30.3372497,-85.2869789,54,875
2014,6,30.5950194,-84.0413094,33,384
2014,9,29.7818335,-85.3003555,37,292
2014,10,30.2734632,-83.8569684,41,407
2014,11,29.6686989,-83.3782062,45,590
2014,14,29.1916199,-82.394802,50,552
2014,15,29.9877641,-84.9762879,50,399
2014,18,29.8899427,-81.3438119,37,268
2014,19,30.7202649,-81.9062085,55,864
2014,20,28.3266818,-82.3022052,45,499
2014,21,29.8970697,-81.8343049,40,501
2014,22,28.1788407,-81.8605659,39,445
2014,24,27.3232866,-81.4189503,34,362
2014,25,28.7481187,-80.8712309,45,455
2014,27,27.6610372,-82.1462286,40,394
2014,28,25.7510497,-80.9676799,35,414
2014,31,26.9657323,-80.3854635,34,322
2014,37,30.2531989,-82.1623546,49,960
2014,53,30.7184797,-86.1160696,31,474
2014,54,30.5335474,-85.2426415,56,938
2014,55,30.9498107,-85.7419899,44,439
2014,56,30.2929508,-83.6676053,56,591
2014,57,30.387698,-84.6639032,34,282
2014,60,30.5196049,-81.9519897,54,788
2014,61,30.5193097,-83.2158819,58,1116
2014,62,29.9468226,-84.340943,54,390
2014,63,29.5359317,-81.8774959,41,340
2014,66,28.6471072,-82.1719367,38,391
2014,67,28.1011187,-80.8980039,44,784
2014,68,28.6901383,-81.5469756,59,638
2014,69,28.3225489,-81.3372759,48,638
2014,71,27.2920427,-82.0563269,49,754
2014,73,27.7611546,-81.4536353,45,562
2014,74,27.2364427,-80.5471555,39,556
2014,79,25.4912637,-80.5425082,34,284
2014,81,26.5587549,-81.126711,40,610
2014,82,26.8751997,-81.3585199,36,591
2014,84,29.6862263,-83.0674784,52,525
2014,85,28.2764097,-82.6352619,49,453
2014,86,26.9459847,-81.7610009,38,271
2014,87,25.9322682,-81.6570333,40,287
2014,108,30.3242578,-85.0052085,45,456
2014,113,29.4553574,-82.119094,47,548
2014,117,27.4438745,-82.118665,50,1031
2014,123,28.5723877,-81.981682,49,485
2014,129,27.9007144,-81.7191254,50,655
2014,132,26.9297114,-82.0333415,37,297
2014,135,25.1388716,-80.9335333,34,277
2014,138,30.0999167,-81.806917,37,376
2014,151,30.965694,-86.455486,45,720
2014,170,27.769929,-82.334936,45,478
2014,172,27.4972377,-81.6004029,32,447
2014,175,27.8610752,-80.4489977,26,351
2014,178,25.618989,-80.4147339,30,932
2014,180,25.3099469,-80.3928389,29,242
2014,207,30.8137132,-85.780054,50,544
2014,283,24.597703,-81.5829559,24,280
2014,901,30.2634445,-84.6552242,34,368
2014,902,30.3790152,-82.3594866,36,393
2014,903,29.3967527,-81.8082819,34,440
2014,905,28.5817572,-82.1873953,35,407
2014,907,25.4058076,-80.6136693,22,383
2014,908,28.7995277,-82.380934,31,581
2014,909,29.09706,-82.5826,42,905
2014,910,26.8177916,-81.9247336,46,699
2014,911,26.8544437,-80.2678139,21,219
2014,912,26.3353906,-80.5399018,38,737
2014,916,26.9950167,-81.9587398,56,728
2014,918,28.5692767,-80.9969329,58,906
2014,919,26.9941297,-80.5737674,34,364
2014,922,28.6793707,-82.5663679,42,450
2014,925,28.7856862,-80.800827,41,348
2015,1,30.9291812,-87.4079434,43,306
2015,4,30.5288404,-85.1334541,60,1005
2015,5,30.3372497,-85.2869789,57,949
2015,10,30.2734632,-83.8569684,44,398
2015,11,29.6686989,-83.3782062,43,396
2015,12,30.5026237,-82.7337409,54,662
2015,14,29.1916199,-82.394802,47,622
2015,15,29.9877641,-84.9762879,52,474
2015,18,29.8899427,-81.3438119,34,189
2015,19,30.7202649,-81.9062085,60,991
2015,21,29.8970697,-81.8343049,38,410
2015,22,28.1788407,-81.8605659,36,508
2015,24,27.3232866,-81.4189503,24,251
2015,25,28.7481187,-80.8712309,54,590
2015,27,27.6610372,-82.1462286,44,461
2015,28,25.7510497,-80.9676799,38,407
2015,31,26.9657323,-80.3854635,38,570
2015,37,30.2531989,-82.1623546,47,1099
2015,52,30.7209289,-86.7860494,42,303
2015,53,30.7184797,-86.1160696,35,427
2015,54,30.5335474,-85.2426415,56,1130
2015,55,30.9498107,-85.7419899,52,513
2015,56,30.2929508,-83.6676053,50,539
2015,57,30.387698,-84.6639032,31,287
2015,60,30.5196049,-81.9519897,57,1053
2015,61,30.5193097,-83.2158819,62,1416
2015,62,29.9468226,-84.340943,53,537
2015,64,29.4080424,-81.1983453,38,277
2015,66,28.6471072,-82.1719367,43,422
2015,67,28.1011187,-80.8980039,45,652
2015,69,28.3225489,-81.3372759,49,551
2015,71,27.2920427,-82.0563269,47,769
2015,73,27.7611546,-81.4536353,52,454
2015,74,27.2364427,-80.5471555,39,462
2015,79,25.4912637,-80.5425082,38,263
2015,81,26.5587549,-81.126711,39,491
2015,84,29.6862263,-83.0674784,54,504
2015,85,28.2764097,-82.6352619,45,371
2015,86,26.9459847,-81.7610009,34,247
2015,87,25.9322682,-81.6570333,34,229
2015,88,26.750328,-80.902032,32,636
2015,108,30.3242578,-85.0052085,51,441
2015,109,29.7818335,-85.3003555,41,342
2015,113,29.4553574,-82.119094,47,503
2015,132,26.9297114,-82.0333415,33,285
2015,135,25.1388716,-80.9335333,32,318
2015,138,30.0999167,-81.806917,48,502
2015,151,30.965694,-86.455486,43,740
2015,159,30.018918,-82.810872,39,422
2015,165,29.1871917,-82.2851269,43,690
2015,170,27.769929,-82.334936,42,495
2015,172,27.4972377,-81.6004029,31,324
2015,175,27.8610752,-80.4489977,28,343
2015,178,25.618989,-80.4147339,30,783
2015,180,25.3099469,-80.3928389,25,189
2015,283,24.597703,-81.5829559,26,248
2015,901,30.2634445,-84.6552242,40,333
2015,902,30.3790152,-82.3594866,32,327
2015,903,29.3967527,-81.8082819,35,423
2015,905,28.5817572,-82.1873953,39,358
2015,908,28.7995277,-82.380934,36,673
2015,909,29.09706,-82.5826,42,705
2015,910,26.8177916,-81.9247336,46,672
2015,911,26.8544437,-80.2678139,21,212
2015,912,26.3353906,-80.5399018,30,473
2015,916,26.9950167,-81.9587398,56,778
2015,919,26.9941297,-80.5737674,30,379
2015,921,29.6796829,-85.215292,50,474
2015,922,28.6793707,-82.5663679,45,429
