"Year","Route","statenum","richness","abundance","Active","Latitude","Longitude","RouteTypeID"
2004,905,25,61,531,1,28.5817572,-82.1873953,1
2004,906,25,45,400,1,28.3029119,-81.9184945,1
2004,907,25,29,510,1,25.4058076,-80.6136693,1
2004,910,25,49,616,1,26.8177916,-81.9247336,1
2004,911,25,43,459,1,26.8544437,-80.2678139,1
2004,912,25,43,984,1,26.3353906,-80.5399018,1
2004,915,25,52,1016,0,28.7856862,-80.8008275,1
2004,916,25,63,846,1,26.9950167,-81.9587398,1
2004,917,25,41,380,1,30.2200916,-82.4080153,1
2004,918,25,57,1050,1,28.5692767,-80.9969329,1
2004,919,25,40,445,1,26.9941297,-80.5737674,1
2004,920,25,51,518,1,30.4264141,-86.7556245,1
2004,921,25,68,1758,1,29.6796829,-85.215292,1
2004,922,25,37,334,1,28.6793707,-82.5663679,1
2005,1,25,64,1832,1,30.9291812,-87.4079434,1
2005,2,25,45,1032,1,30.3755433,-86.2758321,1
2005,3,25,42,371,1,30.5193157,-86.4809129,1
2005,4,25,70,1820,1,30.5288404,-85.1334541,1
2005,6,25,45,655,1,30.5950194,-84.0413094,1
2005,9,25,62,1807,0,29.7818335,-85.3003555,1
2005,10,25,50,404,1,30.2734632,-83.8569684,1
2005,12,25,55,557,1,30.5026237,-82.7337409,1
2005,14,25,59,530,1,29.1916199,-82.394802,1
2005,15,25,48,621,1,29.9877641,-84.9762879,1
2005,18,25,48,362,1,29.8899427,-81.3438119,1
2005,19,25,50,511,1,30.7202649,-81.9062085,1
2005,20,25,65,653,1,28.3266818,-82.3022052,1
2005,21,25,42,407,1,29.8970697,-81.8343049,1
2005,22,25,50,542,1,28.1788407,-81.8605659,1
2005,23,25,64,597,0,28.5723877,-81.9816829,1
2005,24,25,44,554,1,27.3232866,-81.4189503,1
2005,25,25,61,1048,1,28.7481187,-80.8712309,1
2005,26,25,47,764,1,26.2943143,-81.448561,1
2005,27,25,44,522,1,27.6610372,-82.1462286,1
2005,28,25,39,599,1,25.7510497,-80.9676799,1
2005,30,25,57,419,1,27.9626301,-80.9673345,1
2005,31,25,52,746,1,26.9657323,-80.3854635,1
2005,37,25,45,393,1,30.2531989,-82.1623546,1
2005,52,25,50,1136,1,30.7209289,-86.7860494,1
2005,53,25,42,694,1,30.7184797,-86.1160696,1
2005,56,25,58,588,1,30.2929508,-83.6676053,1
2005,60,25,50,519,1,30.5196049,-81.9519897,1
2005,62,25,53,548,1,29.9468226,-84.340943,1
2005,63,25,46,326,1,29.5359317,-81.8774959,1
2005,64,25,48,526,1,29.4080424,-81.1983453,1
2005,66,25,44,450,1,28.6471072,-82.1719367,1
2005,67,25,53,824,1,28.1011187,-80.8980039,1
2005,68,25,50,490,1,28.6901383,-81.5469756,1
2005,69,25,48,460,1,28.3225489,-81.3372759,1
2005,70,25,49,458,0,27.7698971,-82.3349393,1
2005,73,25,48,442,1,27.7611546,-81.4536353,1
2005,74,25,48,1464,1,27.2364427,-80.5471555,1
2005,81,25,39,492,1,26.5587549,-81.126711,1
2005,82,25,46,728,1,26.8751997,-81.3585199,1
2005,84,25,47,454,1,29.6862263,-83.0674784,1
2005,85,25,48,432,1,28.2764097,-82.6352619,1
2005,86,25,38,321,1,26.9459847,-81.7610009,1
2005,87,25,38,372,1,25.9322682,-81.6570333,1
2005,113,25,49,456,1,29.4553574,-82.119094,1
2005,116,25,54,611,1,28.0402277,-82.5089729,1
2005,129,25,54,685,1,27.9007144,-81.7191254,1
2005,132,25,47,315,1,26.9297114,-82.0333415,1
2005,165,25,52,864,1,29.1871917,-82.2851269,1
2005,172,25,53,2078,1,27.4972377,-81.6004029,1
2005,175,25,28,272,1,27.8610752,-80.4489977,1
2005,176,25,48,2074,0,26.6850447,-80.3893099,1
2005,178,25,33,932,1,25.618989,-80.4147339,1
2005,180,25,27,254,1,25.3099469,-80.3928389,1
2005,283,25,32,390,1,24.597703,-81.5829559,1
2005,902,25,37,450,1,30.3790152,-82.3594866,1
2005,903,25,36,444,1,29.3967527,-81.8082819,1
2005,904,25,67,2384,1,30.9635097,-85.1179618,1
2005,905,25,69,577,1,28.5817572,-82.1873953,1
2005,906,25,44,356,1,28.3029119,-81.9184945,1
2005,907,25,32,619,1,25.4058076,-80.6136693,1
2005,910,25,41,502,1,26.8177916,-81.9247336,1
2005,911,25,48,720,1,26.8544437,-80.2678139,1
2005,912,25,42,1137,1,26.3353906,-80.5399018,1
2005,915,25,49,642,0,28.7856862,-80.8008275,1
2005,916,25,60,911,1,26.9950167,-81.9587398,1
2005,917,25,40,363,1,30.2200916,-82.4080153,1
2005,918,25,67,738,1,28.5692767,-80.9969329,1
2005,919,25,45,475,1,26.9941297,-80.5737674,1
2005,920,25,44,718,1,30.4264141,-86.7556245,1
2005,921,25,71,2196,1,29.6796829,-85.215292,1
2005,922,25,37,382,1,28.6793707,-82.5663679,1
2006,1,25,65,1849,1,30.9291812,-87.4079434,1
2006,2,25,41,986,1,30.3755433,-86.2758321,1
2006,3,25,43,383,1,30.5193157,-86.4809129,1
2006,4,25,66,1727,1,30.5288404,-85.1334541,1
2006,9,25,63,1319,0,29.7818335,-85.3003555,1
2006,10,25,49,387,1,30.2734632,-83.8569684,1
2006,12,25,54,605,1,30.5026237,-82.7337409,1
2006,14,25,57,619,1,29.1916199,-82.394802,1
2006,17,25,52,796,0,27.4438745,-82.1186659,1
2006,18,25,45,406,1,29.8899427,-81.3438119,1
2006,19,25,49,501,1,30.7202649,-81.9062085,1
2006,20,25,62,700,1,28.3266818,-82.3022052,1
2006,21,25,45,472,1,29.8970697,-81.8343049,1
2006,22,25,46,617,1,28.1788407,-81.8605659,1
2006,23,25,61,597,0,28.5723877,-81.9816829,1
2006,24,25,46,599,1,27.3232866,-81.4189503,1
2006,25,25,55,564,1,28.7481187,-80.8712309,1
2006,26,25,46,680,1,26.2943143,-81.448561,1
2006,27,25,42,443,1,27.6610372,-82.1462286,1
2006,28,25,37,266,1,25.7510497,-80.9676799,1
2006,30,25,55,460,1,27.9626301,-80.9673345,1
2006,31,25,52,750,1,26.9657323,-80.3854635,1
2006,37,25,44,472,1,30.2531989,-82.1623546,1
2006,38,25,39,248,0,30.0999027,-81.8070759,1
2006,52,25,57,1008,1,30.7209289,-86.7860494,1
2006,53,25,63,815,1,30.7184797,-86.1160696,1
2006,57,25,38,364,1,30.387698,-84.6639032,1
2006,60,25,51,523,1,30.5196049,-81.9519897,1
2006,62,25,54,520,1,29.9468226,-84.340943,1
2006,63,25,45,365,1,29.5359317,-81.8774959,1
2006,64,25,51,561,1,29.4080424,-81.1983453,1
2006,66,25,45,462,1,28.6471072,-82.1719367,1
2006,67,25,43,824,1,28.1011187,-80.8980039,1
2006,68,25,49,398,1,28.6901383,-81.5469756,1
2006,69,25,52,826,1,28.3225489,-81.3372759,1
2006,70,25,55,487,0,27.7698971,-82.3349393,1
2006,71,25,50,748,1,27.2920427,-82.0563269,1
2006,73,25,47,474,1,27.7611546,-81.4536353,1
2006,74,25,47,1438,1,27.2364427,-80.5471555,1
2006,81,25,38,547,1,26.5587549,-81.126711,1
2006,82,25,39,680,1,26.8751997,-81.3585199,1
2006,84,25,50,468,1,29.6862263,-83.0674784,1
2006,85,25,44,385,1,28.2764097,-82.6352619,1
2006,86,25,43,375,1,26.9459847,-81.7610009,1
2006,87,25,39,354,1,25.9322682,-81.6570333,1
2006,108,25,49,462,1,30.3242578,-85.0052085,1
2006,113,25,51,465,1,29.4553574,-82.119094,1
2006,116,25,49,717,1,28.0402277,-82.5089729,1
2006,129,25,43,604,1,27.9007144,-81.7191254,1
2006,132,25,42,355,1,26.9297114,-82.0333415,1
2006,135,25,29,285,1,25.1388716,-80.9335333,1
2006,165,25,51,819,1,29.1871917,-82.2851269,1
2006,172,25,45,1075,1,27.4972377,-81.6004029,1
2006,175,25,30,449,1,27.8610752,-80.4489977,1
2006,176,25,50,3984,0,26.6850447,-80.3893099,1
2006,178,25,32,977,1,25.618989,-80.4147339,1
2006,283,25,36,500,1,24.597703,-81.5829559,1
2006,901,25,41,437,1,30.2634445,-84.6552242,1
2006,902,25,37,337,1,30.3790152,-82.3594866,1
2006,903,25,33,458,1,29.3967527,-81.8082819,1
2006,904,25,71,2023,1,30.9635097,-85.1179618,1
2006,905,25,54,407,1,28.5817572,-82.1873953,1
2006,906,25,37,322,1,28.3029119,-81.9184945,1
2006,907,25,25,539,1,25.4058076,-80.6136693,1
2006,910,25,57,742,1,26.8177916,-81.9247336,1
2006,911,25,43,434,1,26.8544437,-80.2678139,1
2006,912,25,42,1008,1,26.3353906,-80.5399018,1
2006,915,25,40,464,0,28.7856862,-80.8008275,1
2006,916,25,61,925,1,26.9950167,-81.9587398,1
2006,917,25,36,331,1,30.2200916,-82.4080153,1
2006,918,25,62,1624,1,28.5692767,-80.9969329,1
2006,919,25,42,457,1,26.9941297,-80.5737674,1
2006,920,25,47,428,1,30.4264141,-86.7556245,1
2006,921,25,73,1645,1,29.6796829,-85.215292,1
2006,922,25,32,353,1,28.6793707,-82.5663679,1
2007,1,25,61,2008,1,30.9291812,-87.4079434,1
2007,2,25,49,881,1,30.3755433,-86.2758321,1
2007,3,25,44,395,1,30.5193157,-86.4809129,1
2007,4,25,62,1537,1,30.5288404,-85.1334541,1
2007,9,25,63,1387,0,29.7818335,-85.3003555,1
2007,10,25,48,453,1,30.2734632,-83.8569684,1
2007,11,25,44,474,1,29.6686989,-83.3782062,1
2007,12,25,53,501,1,30.5026237,-82.7337409,1
2007,14,25,50,543,1,29.1916199,-82.394802,1
2007,15,25,43,586,1,29.9877641,-84.9762879,1
2007,17,25,49,598,0,27.4438745,-82.1186659,1
2007,18,25,52,514,1,29.8899427,-81.3438119,1
2007,19,25,41,410,1,30.7202649,-81.9062085,1
2007,20,25,58,611,1,28.3266818,-82.3022052,1
2007,21,25,45,517,1,29.8970697,-81.8343049,1
2007,22,25,46,472,1,28.1788407,-81.8605659,1
2007,23,25,64,784,0,28.5723877,-81.9816829,1
2007,24,25,39,381,1,27.3232866,-81.4189503,1
2007,25,25,61,539,1,28.7481187,-80.8712309,1
2007,26,25,47,764,1,26.2943143,-81.448561,1
2007,27,25,43,502,1,27.6610372,-82.1462286,1
2007,28,25,37,550,1,25.7510497,-80.9676799,1
2007,30,25,46,444,1,27.9626301,-80.9673345,1
2007,31,25,58,711,1,26.9657323,-80.3854635,1
2007,37,25,48,365,1,30.2531989,-82.1623546,1
2007,38,25,37,289,0,30.0999027,-81.8070759,1
2007,52,25,58,1292,1,30.7209289,-86.7860494,1
2007,55,25,68,1684,1,30.9498107,-85.7419899,1
2007,57,25,41,334,1,30.387698,-84.6639032,1
2007,59,25,41,559,0,30.0205957,-82.811155,1
2007,60,25,52,517,1,30.5196049,-81.9519897,1
2007,62,25,50,540,1,29.9468226,-84.340943,1
2007,63,25,49,323,1,29.5359317,-81.8774959,1
2007,64,25,49,667,1,29.4080424,-81.1983453,1
2007,66,25,45,386,1,28.6471072,-82.1719367,1
2007,67,25,45,637,1,28.1011187,-80.8980039,1
2007,68,25,44,392,1,28.6901383,-81.5469756,1
2007,69,25,51,888,1,28.3225489,-81.3372759,1
2007,70,25,56,785,0,27.7698971,-82.3349393,1
2007,71,25,53,844,1,27.2920427,-82.0563269,1
2007,73,25,44,354,1,27.7611546,-81.4536353,1
2007,74,25,35,947,1,27.2364427,-80.5471555,1
2007,79,25,32,309,1,25.4912637,-80.5425082,1
2007,81,25,38,543,1,26.5587549,-81.126711,1
2007,82,25,36,707,1,26.8751997,-81.3585199,1
2007,84,25,56,664,1,29.6862263,-83.0674784,1
2007,85,25,54,380,1,28.2764097,-82.6352619,1
2007,86,25,36,344,1,26.9459847,-81.7610009,1
2007,87,25,36,272,1,25.9322682,-81.6570333,1
2007,108,25,45,420,1,30.3242578,-85.0052085,1
2007,113,25,54,577,1,29.4553574,-82.119094,1
2007,116,25,53,773,1,28.0402277,-82.5089729,1
2007,129,25,48,838,1,27.9007144,-81.7191254,1
2007,132,25,45,385,1,26.9297114,-82.0333415,1
2007,135,25,31,302,1,25.1388716,-80.9335333,1
2007,165,25,46,968,1,29.1871917,-82.2851269,1
2007,175,25,39,541,1,27.8610752,-80.4489977,1
2007,176,25,56,4168,0,26.6850447,-80.3893099,1
2007,178,25,30,749,1,25.618989,-80.4147339,1
2007,180,25,27,264,1,25.3099469,-80.3928389,1
2007,283,25,35,589,1,24.597703,-81.5829559,1
2007,901,25,38,499,1,30.2634445,-84.6552242,1
2007,903,25,32,391,1,29.3967527,-81.8082819,1
2007,904,25,72,1645,1,30.9635097,-85.1179618,1
2007,905,25,50,436,1,28.5817572,-82.1873953,1
2007,906,25,33,296,1,28.3029119,-81.9184945,1
2007,907,25,25,483,1,25.4058076,-80.6136693,1
2007,911,25,44,442,1,26.8544437,-80.2678139,1
2007,912,25,44,966,1,26.3353906,-80.5399018,1
2007,915,25,42,364,0,28.7856862,-80.8008275,1
2007,916,25,52,860,1,26.9950167,-81.9587398,1
2007,918,25,64,1313,1,28.5692767,-80.9969329,1
2007,919,25,37,427,1,26.9941297,-80.5737674,1
2007,920,25,52,339,1,30.4264141,-86.7556245,1
2007,921,25,65,1297,1,29.6796829,-85.215292,1
2007,922,25,33,363,1,28.6793707,-82.5663679,1
2008,1,25,70,2151,1,30.9291812,-87.4079434,1
2008,2,25,40,857,1,30.3755433,-86.2758321,1
2008,3,25,41,367,1,30.5193157,-86.4809129,1
2008,4,25,70,1883,1,30.5288404,-85.1334541,1
2008,5,25,70,1500,1,30.3372497,-85.2869789,1
2008,6,25,45,549,1,30.5950194,-84.0413094,1
2008,9,25,68,1843,0,29.7818335,-85.3003555,1
2008,10,25,50,445,1,30.2734632,-83.8569684,1
2008,11,25,48,538,1,29.6686989,-83.3782062,1
2008,12,25,56,510,1,30.5026237,-82.7337409,1
2008,14,25,52,591,1,29.1916199,-82.394802,1
2008,15,25,40,610,1,29.9877641,-84.9762879,1
2008,17,25,47,805,0,27.4438745,-82.1186659,1
2008,18,25,50,499,1,29.8899427,-81.3438119,1
2008,19,25,46,417,1,30.7202649,-81.9062085,1
2008,20,25,47,507,1,28.3266818,-82.3022052,1
2008,21,25,48,492,1,29.8970697,-81.8343049,1
2008,22,25,46,616,1,28.1788407,-81.8605659,1
2008,24,25,38,436,1,27.3232866,-81.4189503,1
2008,25,25,58,610,1,28.7481187,-80.8712309,1
2008,26,25,48,681,1,26.2943143,-81.448561,1
2008,27,25,44,539,1,27.6610372,-82.1462286,1
2008,28,25,45,597,1,25.7510497,-80.9676799,1
2008,30,25,43,450,1,27.9626301,-80.9673345,1
2008,31,25,43,543,1,26.9657323,-80.3854635,1
2008,37,25,47,459,1,30.2531989,-82.1623546,1
2008,52,25,58,1375,1,30.7209289,-86.7860494,1
2008,53,25,41,640,1,30.7184797,-86.1160696,1
2008,55,25,72,2166,1,30.9498107,-85.7419899,1
2008,56,25,51,548,1,30.2929508,-83.6676053,1
2008,57,25,37,345,1,30.387698,-84.6639032,1
2008,59,25,39,479,0,30.0205957,-82.811155,1
2008,62,25,51,552,1,29.9468226,-84.340943,1
2008,63,25,44,429,1,29.5359317,-81.8774959,1
2008,64,25,47,495,1,29.4080424,-81.1983453,1
2008,66,25,49,347,1,28.6471072,-82.1719367,1
2008,67,25,44,989,1,28.1011187,-80.8980039,1
2008,68,25,44,580,1,28.6901383,-81.5469756,1
2008,69,25,49,637,1,28.3225489,-81.3372759,1
2008,70,25,46,568,0,27.7698971,-82.3349393,1
2008,71,25,48,936,1,27.2920427,-82.0563269,1
2008,73,25,50,621,1,27.7611546,-81.4536353,1
2008,74,25,44,1013,1,27.2364427,-80.5471555,1
2008,81,25,34,554,1,26.5587549,-81.126711,1
2008,82,25,46,648,1,26.8751997,-81.3585199,1
2008,84,25,51,479,1,29.6862263,-83.0674784,1
2008,85,25,50,401,1,28.2764097,-82.6352619,1
2008,86,25,36,331,1,26.9459847,-81.7610009,1
2008,87,25,38,329,1,25.9322682,-81.6570333,1
2008,108,25,51,365,1,30.3242578,-85.0052085,1
2008,113,25,56,479,1,29.4553574,-82.119094,1
2008,116,25,48,469,1,28.0402277,-82.5089729,1
2008,129,25,39,478,1,27.9007144,-81.7191254,1
2008,132,25,40,403,1,26.9297114,-82.0333415,1
2008,135,25,31,330,1,25.1388716,-80.9335333,1
2008,138,25,40,344,1,30.0999167,-81.806917,1
2008,165,25,50,777,1,29.1871917,-82.2851269,1
2008,175,25,36,426,1,27.8610752,-80.4489977,1
2008,178,25,33,858,1,25.618989,-80.4147339,1
2008,180,25,26,184,1,25.3099469,-80.3928389,1
2008,283,25,35,472,1,24.597703,-81.5829559,1
2008,901,25,36,361,1,30.2634445,-84.6552242,1
2008,902,25,44,348,1,30.3790152,-82.3594866,1
2008,903,25,32,375,1,29.3967527,-81.8082819,1
2008,904,25,76,2422,1,30.9635097,-85.1179618,1
2008,906,25,36,334,1,28.3029119,-81.9184945,1
2008,907,25,26,515,1,25.4058076,-80.6136693,1
2008,915,25,41,394,0,28.7856862,-80.8008275,1
2008,916,25,54,873,1,26.9950167,-81.9587398,1
2008,917,25,36,316,1,30.2200916,-82.4080153,1
2008,918,25,65,1126,1,28.5692767,-80.9969329,1
2008,919,25,40,441,1,26.9941297,-80.5737674,1
2008,920,25,43,402,1,30.4264141,-86.7556245,1
2008,921,25,79,1920,1,29.6796829,-85.215292,1
2008,922,25,37,406,1,28.6793707,-82.5663679,1
2009,1,25,68,1690,1,30.9291812,-87.4079434,1
2009,2,25,45,841,1,30.3755433,-86.2758321,1
2009,3,25,43,357,1,30.5193157,-86.4809129,1
2009,4,25,64,1149,1,30.5288404,-85.1334541,1
2009,5,25,65,848,1,30.3372497,-85.2869789,1
2009,6,25,42,695,1,30.5950194,-84.0413094,1
2009,9,25,57,1206,0,29.7818335,-85.3003555,1
2009,10,25,52,437,1,30.2734632,-83.8569684,1
2009,11,25,43,558,1,29.6686989,-83.3782062,1
2009,12,25,60,575,1,30.5026237,-82.7337409,1
2009,14,25,55,593,1,29.1916199,-82.394802,1
2009,15,25,45,467,1,29.9877641,-84.9762879,1
2009,17,25,52,740,0,27.4438745,-82.1186659,1
2009,18,25,47,401,1,29.8899427,-81.3438119,1
2009,19,25,45,294,1,30.7202649,-81.9062085,1
2009,20,25,54,499,1,28.3266818,-82.3022052,1
2009,21,25,43,444,1,29.8970697,-81.8343049,1
2009,22,25,49,1098,1,28.1788407,-81.8605659,1
2009,24,25,36,417,1,27.3232866,-81.4189503,1
2009,25,25,53,388,1,28.7481187,-80.8712309,1
2009,26,25,45,569,1,26.2943143,-81.448561,1
2009,27,25,49,607,1,27.6610372,-82.1462286,1
2009,28,25,37,419,1,25.7510497,-80.9676799,1
2009,30,25,46,427,1,27.9626301,-80.9673345,1
2009,31,25,46,833,1,26.9657323,-80.3854635,1
2009,37,25,45,414,1,30.2531989,-82.1623546,1
2009,52,25,58,1141,1,30.7209289,-86.7860494,1
2009,53,25,42,638,1,30.7184797,-86.1160696,1
2009,54,25,57,796,1,30.5335474,-85.2426415,1
2009,55,25,63,1326,1,30.9498107,-85.7419899,1
2009,56,25,51,681,1,30.2929508,-83.6676053,1
2009,57,25,39,355,1,30.387698,-84.6639032,1
2009,58,25,53,1143,1,30.3506092,-83.3399191,1
2009,59,25,41,440,0,30.0205957,-82.811155,1
2009,61,25,61,918,1,30.5193097,-83.2158819,1
2009,62,25,51,595,1,29.9468226,-84.340943,1
2009,63,25,39,224,1,29.5359317,-81.8774959,1
2009,64,25,46,499,1,29.4080424,-81.1983453,1
2009,66,25,48,410,1,28.6471072,-82.1719367,1
2009,67,25,52,1079,1,28.1011187,-80.8980039,1
2009,68,25,48,638,1,28.6901383,-81.5469756,1
2009,69,25,54,552,1,28.3225489,-81.3372759,1
2009,70,25,47,456,0,27.7698971,-82.3349393,1
2009,73,25,45,413,1,27.7611546,-81.4536353,1
2009,74,25,40,936,1,27.2364427,-80.5471555,1
2009,79,25,33,317,1,25.4912637,-80.5425082,1
2009,81,25,47,813,1,26.5587549,-81.126711,1
2009,82,25,49,725,1,26.8751997,-81.3585199,1
2009,84,25,52,450,1,29.6862263,-83.0674784,1
2009,85,25,47,398,1,28.2764097,-82.6352619,1
2009,86,25,38,319,1,26.9459847,-81.7610009,1
2009,87,25,34,260,1,25.9322682,-81.6570333,1
2009,107,25,67,1024,0,30.53685,-85.836483,1
2009,108,25,52,461,1,30.3242578,-85.0052085,1
2009,113,25,54,462,1,29.4553574,-82.119094,1
2009,116,25,47,529,1,28.0402277,-82.5089729,1
2009,129,25,52,560,1,27.9007144,-81.7191254,1
2009,132,25,46,400,1,26.9297114,-82.0333415,1
2009,135,25,30,349,1,25.1388716,-80.9335333,1
2009,138,25,35,359,1,30.0999167,-81.806917,1
2009,165,25,51,869,1,29.1871917,-82.2851269,1
2009,172,25,29,342,1,27.4972377,-81.6004029,1
2009,175,25,29,313,1,27.8610752,-80.4489977,1
2009,178,25,30,762,1,25.618989,-80.4147339,1
2009,180,25,26,281,1,25.3099469,-80.3928389,1
2009,901,25,39,400,1,30.2634445,-84.6552242,1
2009,903,25,32,395,1,29.3967527,-81.8082819,1
2009,904,25,78,1448,1,30.9635097,-85.1179618,1
2009,905,25,41,341,1,28.5817572,-82.1873953,1
2009,906,25,38,361,1,28.3029119,-81.9184945,1
2009,910,25,54,693,1,26.8177916,-81.9247336,1
2009,911,25,39,255,1,26.8544437,-80.2678139,1
2009,912,25,49,737,1,26.3353906,-80.5399018,1
2009,916,25,52,756,1,26.9950167,-81.9587398,1
2009,918,25,63,1105,1,28.5692767,-80.9969329,1
2009,920,25,45,396,1,30.4264141,-86.7556245,1
2009,921,25,73,1357,1,29.6796829,-85.215292,1
2009,922,25,35,503,1,28.6793707,-82.5663679,1
2010,1,25,67,2598,1,30.9291812,-87.4079434,1
2010,2,25,36,666,1,30.3755433,-86.2758321,1
2010,3,25,37,319,1,30.5193157,-86.4809129,1
2010,4,25,60,1625,1,30.5288404,-85.1334541,1
2010,5,25,62,1751,1,30.3372497,-85.2869789,1
2010,6,25,43,573,1,30.5950194,-84.0413094,1
2010,9,25,66,1871,0,29.7818335,-85.3003555,1
2010,10,25,51,383,1,30.2734632,-83.8569684,1
2010,11,25,40,505,1,29.6686989,-83.3782062,1
2010,12,25,56,453,1,30.5026237,-82.7337409,1
2010,14,25,51,499,1,29.1916199,-82.394802,1
2010,15,25,42,419,1,29.9877641,-84.9762879,1
2010,17,25,51,689,0,27.4438745,-82.1186659,1
2010,18,25,31,195,1,29.8899427,-81.3438119,1
2010,19,25,44,303,1,30.7202649,-81.9062085,1
2010,20,25,55,515,1,28.3266818,-82.3022052,1
2010,21,25,33,405,1,29.8970697,-81.8343049,1
2010,22,25,50,593,1,28.1788407,-81.8605659,1
2010,23,25,51,754,0,28.5723877,-81.9816829,1
2010,24,25,33,401,1,27.3232866,-81.4189503,1
2010,25,25,53,479,1,28.7481187,-80.8712309,1
2010,26,25,47,519,1,26.2943143,-81.448561,1
2010,27,25,49,499,1,27.6610372,-82.1462286,1
2010,28,25,39,389,1,25.7510497,-80.9676799,1
2010,30,25,45,388,1,27.9626301,-80.9673345,1
2010,31,25,41,574,1,26.9657323,-80.3854635,1
2010,37,25,42,365,1,30.2531989,-82.1623546,1
2010,52,25,57,1603,1,30.7209289,-86.7860494,1
2010,53,25,40,542,1,30.7184797,-86.1160696,1
2010,54,25,54,868,1,30.5335474,-85.2426415,1
2010,55,25,69,2249,1,30.9498107,-85.7419899,1
2010,56,25,53,574,1,30.2929508,-83.6676053,1
2010,57,25,35,292,1,30.387698,-84.6639032,1
2010,61,25,57,1161,1,30.5193097,-83.2158819,1
2010,62,25,45,428,1,29.9468226,-84.340943,1
2010,63,25,38,279,1,29.5359317,-81.8774959,1
2010,64,25,36,321,1,29.4080424,-81.1983453,1
2010,66,25,44,373,1,28.6471072,-82.1719367,1
2010,67,25,52,1013,1,28.1011187,-80.8980039,1
2010,68,25,47,528,1,28.6901383,-81.5469756,1
2010,69,25,40,592,1,28.3225489,-81.3372759,1
2010,73,25,42,446,1,27.7611546,-81.4536353,1
2010,74,25,38,503,1,27.2364427,-80.5471555,1
2010,79,25,32,473,1,25.4912637,-80.5425082,1
2010,81,25,45,706,1,26.5587549,-81.126711,1
2010,82,25,41,469,1,26.8751997,-81.3585199,1
2010,84,25,61,499,1,29.6862263,-83.0674784,1
2010,85,25,53,385,1,28.2764097,-82.6352619,1
2010,86,25,48,426,1,26.9459847,-81.7610009,1
2010,87,25,39,420,1,25.9322682,-81.6570333,1
2010,107,25,62,1275,0,30.53685,-85.836483,1
2010,108,25,48,465,1,30.3242578,-85.0052085,1
2010,113,25,47,467,1,29.4553574,-82.119094,1
2010,116,25,47,675,1,28.0402277,-82.5089729,1
2010,129,25,44,454,1,27.9007144,-81.7191254,1
2010,132,25,46,379,1,26.9297114,-82.0333415,1
2010,135,25,31,329,1,25.1388716,-80.9335333,1
2010,151,25,48,813,1,30.965694,-86.455486,1
2010,159,25,46,364,1,30.018918,-82.810872,1
2010,170,25,43,449,1,27.769929,-82.334936,1
2010,172,25,33,438,1,27.4972377,-81.6004029,1
2010,175,25,32,341,1,27.8610752,-80.4489977,1
2010,176,25,45,2095,0,26.6850447,-80.3893099,1
2010,178,25,35,971,1,25.618989,-80.4147339,1
2010,180,25,24,196,1,25.3099469,-80.3928389,1
2010,283,25,28,261,1,24.597703,-81.5829559,1
2010,901,25,38,345,1,30.2634445,-84.6552242,1
2010,902,25,40,402,1,30.3790152,-82.3594866,1
2010,903,25,34,363,1,29.3967527,-81.8082819,1
2010,904,25,68,2141,1,30.9635097,-85.1179618,1
2010,905,25,45,328,1,28.5817572,-82.1873953,1
2010,906,25,33,330,1,28.3029119,-81.9184945,1
2010,908,25,37,595,1,28.7995277,-82.380934,1
2010,909,25,38,591,1,29.09706,-82.5826,1
2010,910,25,45,676,1,26.8177916,-81.9247336,1
2010,911,25,27,246,1,26.8544437,-80.2678139,1
2010,912,25,37,751,1,26.3353906,-80.5399018,1
2010,915,25,38,428,0,28.7856862,-80.8008275,1
2010,916,25,57,777,1,26.9950167,-81.9587398,1
2010,917,25,41,308,1,30.2200916,-82.4080153,1
2010,918,25,54,913,1,28.5692767,-80.9969329,1
2010,919,25,36,416,1,26.9941297,-80.5737674,1
2010,920,25,47,364,1,30.4264141,-86.7556245,1
2010,921,25,78,1866,1,29.6796829,-85.215292,1
2010,922,25,38,433,1,28.6793707,-82.5663679,1
2011,1,25,67,2695,1,30.9291812,-87.4079434,1
2011,2,25,40,664,1,30.3755433,-86.2758321,1
2011,3,25,46,394,1,30.5193157,-86.4809129,1
2011,4,25,65,1505,1,30.5288404,-85.1334541,1
2011,5,25,69,1570,1,30.3372497,-85.2869789,1
2011,6,25,41,639,1,30.5950194,-84.0413094,1
2011,9,25,65,1505,0,29.7818335,-85.3003555,1
2011,10,25,47,403,1,30.2734632,-83.8569684,1
2011,11,25,47,498,1,29.6686989,-83.3782062,1
2011,12,25,57,439,1,30.5026237,-82.7337409,1
2011,14,25,57,800,1,29.1916199,-82.394802,1
2011,15,25,48,483,1,29.9877641,-84.9762879,1
2011,17,25,47,714,0,27.4438745,-82.1186659,1
2011,18,25,35,196,1,29.8899427,-81.3438119,1
2011,19,25,37,289,1,30.7202649,-81.9062085,1
2011,20,25,44,564,1,28.3266818,-82.3022052,1
2011,21,25,37,365,1,29.8970697,-81.8343049,1
2011,22,25,45,680,1,28.1788407,-81.8605659,1
2011,23,25,50,679,0,28.5723877,-81.9816829,1
2011,24,25,31,409,1,27.3232866,-81.4189503,1
2011,25,25,50,467,1,28.7481187,-80.8712309,1
2011,27,25,46,780,1,27.6610372,-82.1462286,1
2011,28,25,31,339,1,25.7510497,-80.9676799,1
